id,x,y,valid
10168,605,346.5,1
10168,573,302,1
10168,624,300,1
10209,714.5,291.5,1
10209,624,300.5,1
10209,650.5,298,1
10209,678.5,342,1
10209,573,304,1
10209,606,347,1
10255,714.5,291.5,1
10255,678.5,341.5,1
10255,624,300.5,1
10255,650.5,298,1
10255,606,347,1
10255,573,304,1
10288,714.5,291.5,1
10288,678.5,341.5,1
10288,624,300.5,1
10288,650.5,298,1
10288,606,347,1
10288,573,304,1
10318,714.5,291.5,1
10318,678.5,341.5,1
10318,624,300.5,1
10318,650.5,298,1
10318,606,347,1
10318,573,304,1
10361,714.5,291.5,1
10361,678.5,341.5,1
10361,624,300.5,1
10361,650.5,298,1
10361,606,347,1
10361,573,304,1
10399,714.5,291.5,1
10399,678.5,341.5,1
10399,624,300.5,1
10399,650.5,298,1
10399,606,347,1
10399,573,304,1
10438,714.5,291.5,1
10438,678.5,341.5,1
10438,624,300.5,1
10438,650.5,298,1
10438,606,347,1
10438,573,304,1
10478,714.5,291.5,1
10478,678.5,341.5,1
